id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21387837,Echoppe à Bordeaux proche centre-ville,5348373,Stephanie,Bordeaux,Caudran,44.84955,-0.60985,Entire home/apt,135,4,1,2018-08-05,0.06,13,0
21390363,Magnifique duplex 3 ch av parking aux Chartrons _,9382960,Kareen,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84914,-0.57149,Entire home/apt,233,90,0,,,73,148
21391895,Duplex avec Balcon centre de Bordeaux,65326519,Marvin,Bordeaux,Nansouty - Saint Gens,44.82875,-0.57771,Entire home/apt,37,2,20,2019-05-17,0.78,1,0
21396199,"Chambre Mérignac Centre (tram, bus, commerces)",154986659,Jeff,Merignac,Centre ville (Merignac),44.83977,-0.64606,Private room,21,1,146,2019-11-13,5.82,1,2
21401934,T1 neuf bordeaux centre,25985542,Killiann,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85231,-0.57686,Entire home/apt,45,1,5,2017-10-30,0.20,1,0
21425563,Chambre privée au cœur des  Chartrons,135689198,Valentin,Bordeaux,Bordeaux Maritime,44.86236,-0.56442,Private room,24,1,1,2017-11-22,0.04,2,0
21430364,Échoppe typiquement bordelaise plein centre.,138407994,Ben,Bordeaux,Nansouty - Saint Gens,44.82754,-0.57702,Entire home/apt,300,2,9,2019-11-17,0.36,1,63
21436822,Le bien vivre à la bordelaise...,155404554,Nathalie,Bordeaux,La Bastide,44.84061,-0.55333,Entire home/apt,70,2,40,2019-11-03,1.56,1,300
21444484,Grand appartement vue exceptionnelle sur Garonne,110608416,Pierre,Bordeaux,La Bastide,44.84057,-0.5615,Entire home/apt,180,2,52,2019-09-21,2.04,1,35
21444746,Chambre design indépendante au calme,90845919,Karine,Pessac,Toctoucau,44.75487,-0.74542,Private room,40,1,64,2019-11-24,2.62,2,358
21444837,APPARTEMENT BEAUSEJOUR,155596680,Sandra,Ambars-et-Lagrave,Ambars-et-Lagrave,44.92646,-0.46609,Entire home/apt,65,3,3,2019-08-12,0.13,1,352
21446232,T2 Château Dauzac place Gambetta,33490669,Mathilde,Bordeaux,Centre ville (Bordeaux),44.84236,-0.57935,Entire home/apt,239,2,1,2019-07-21,0.23,7,339
21446362,T3 Château Latour Martillac Place Gambetta,33490669,Mathilde,Bordeaux,Centre ville (Bordeaux),44.84087,-0.58059,Entire home/apt,208,2,4,2019-11-09,1.02,7,310
21446933,Maison cosy avec terrasse,7305650,Mathilde,Bordeaux,Bordeaux Sud,44.82494,-0.56627,Entire home/apt,45,3,4,2019-01-02,0.16,1,85
21451783,Studio Victoire,155714519,Louis-Marie,Bordeaux,Bordeaux Sud,44.83062,-0.56998,Entire home/apt,15,1,4,2017-11-21,0.16,1,0
21453677,Duplex centre historique de bordeaux,53931516,Mélanie,Bordeaux,Centre ville (Bordeaux),44.83558,-0.56965,Entire home/apt,39,5,4,2019-08-22,0.18,2,0
21453683,Chambre cosy  avec vue sur les bassins à flot,73342740,Aurelie,Bordeaux,Bordeaux Maritime,44.8638,-0.55121,Private room,30,2,3,2019-11-14,3,1,69
21454951,Superbe T2 - Bordeaux centre (Les Chartrons),31452978,Marc-Antoine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85497,-0.56872,Entire home/apt,90,1,8,2019-11-15,7.06,1,308
21455040,"Studio avec balcon, parking, tout proche du tram",121356603,Rod,Bgles,Bgles,44.79844,-0.55591,Entire home/apt,30,1,36,2019-10-25,1.51,1,30
21456279,Chambre double dans une maison de ville,661509,Florence,Cenon,Plaisance-Loret-Maregue,44.85422,-0.51442,Private room,30,2,21,2019-11-14,0.83,2,21
21456655,Appartement Cosy et Chaleureux Bordeaux Bergonier,155767856,Claude,Bordeaux,Nansouty - Saint Gens,44.82545,-0.5778,Entire home/apt,70,2,62,2019-10-07,2.59,1,0
21457678,Duplex centre historique de Bordeaux,53931516,Mélanie,Bordeaux,Centre ville (Bordeaux),44.83555,-0.56923,Entire home/apt,35,5,1,2018-08-12,0.06,2,0
21458663,"Appartement ""Arty"" chaleureux au coeur de Bordeaux",155791773,Sylvie,Bordeaux,Centre ville (Bordeaux),44.83602,-0.56906,Entire home/apt,70,2,96,2019-11-21,3.80,3,332
21459647,"Appartement ""Vintage"" cosy au coeur de Bordeaux",155791773,Sylvie,Bordeaux,Centre ville (Bordeaux),44.83735,-0.57041,Entire home/apt,60,2,126,2019-11-21,4.98,3,285
21470894,"Studio, 33m2 quartier des Chartrons",118018724,Maxime,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85682,-0.56944,Entire home/apt,40,2,29,2019-07-01,1.15,1,298
21481682,*REFINED FLAT* spacious and newly renovated,17832583,Caroline,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8326,-0.58215,Entire home/apt,60,3,28,2019-11-03,1.12,18,28
21482814,T3 Château la Conseillante Place Gambetta,33490669,Mathilde,Bordeaux,Centre ville (Bordeaux),44.84181,-0.57962,Entire home/apt,294,2,1,2019-11-12,1,7,322
21484246,T4 Chateau Pontet Canet Place Gambetta,33490669,Mathilde,Bordeaux,Centre ville (Bordeaux),44.84033,-0.57888,Entire home/apt,288,2,16,2019-11-18,0.84,7,294
21484387,T2 Chateau Picque Caillou rue Monbazon,33490669,Mathilde,Bordeaux,Centre ville (Bordeaux),44.83938,-0.58077,Entire home/apt,206,2,1,2019-11-18,1,7,284
21484598,T2 Chateau Carbonnieux rue Montbazon,33490669,Mathilde,Bordeaux,Centre ville (Bordeaux),44.83905,-0.58074,Entire home/apt,208,2,2,2019-11-24,2,7,338
21493179,Encantador 50m2 en el barrio de Chartrons,9382960,Kareen,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85207,-0.57325,Entire home/apt,104,3,3,2019-11-03,0.44,73,342
21493180,Charmant 1 ch Bordeaux Chartrons,72691486,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85232,-0.5731,Entire home/apt,104,3,2,2019-04-19,0.11,78,342
21495996,Chambre chaleureuse à 2 pas du Cœur de Bordeaux,156162732,Alana,Bordeaux,Bordeaux Sud,44.82794,-0.57024,Private room,25,2,50,2019-10-01,1.98,1,72
21496039,SPLENDID 60sqm APPT NEAR BORDEAUX CITY CENTRE,156165050,Jean-Marc,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85946,-0.57517,Entire home/apt,75,2,68,2019-04-28,2.78,1,0
21496851,Appartement T2 cosy de 50 m2,156172035,Delphine,Merignac,La Glacire,44.83763,-0.61866,Entire home/apt,51,3,27,2019-10-20,1.13,1,347
21497436,Colocation sympathique au cœur des Chartrons,149125303,Guillaume,Bordeaux,Bordeaux Maritime,44.86011,-0.56059,Private room,25,1,1,2017-11-09,0.04,1,0
21498078,Chambre privée pour cours et moyen séjours,111426166,Anita,Bordeaux,Bordeaux Maritime,44.88239,-0.57154,Private room,25,1,143,2019-11-24,5.74,1,134
21499209,T3 Chateau Issan rue Montbazon,33490669,Mathilde,Bordeaux,Centre ville (Bordeaux),44.83809,-0.58073,Entire home/apt,248,2,3,2019-11-14,0.19,7,348
21506242,Petit nid douillet sur Bègles,156266343,Nadia,Bgles,Bgles,44.7968,-0.55811,Entire home/apt,55,2,9,2018-10-28,0.36,1,0
21508458,*MARGAUX FLAT* elevator calm and comfortable,17832583,Caroline,Bordeaux,Centre ville (Bordeaux),44.84097,-0.57622,Entire home/apt,60,29,9,2019-05-24,0.37,18,325
21514302,"Chambre douche indépendantes, petit déjeuner, wifi",156333065,Céline,Bgles,Bgles,44.81217,-0.56586,Private room,38,2,24,2019-10-27,0.96,2,58
21520151,CHAMBRE ZEN + DEJ BIO 1 PERSONNE,9567143,Frederic,Merignac,Les Eyquems,44.83237,-0.64591,Private room,38,1,0,,,1,0
21522042,Appartement de charme Centre ville Parking+Balcon,40768085,Morgane,Bordeaux,Bordeaux Sud,44.82905,-0.55886,Entire home/apt,70,2,8,2019-06-21,0.34,1,0
21522985,Bright and calm bedroom St Augustin,36248630,Kamina,Merignac,La Glacire,44.83242,-0.61629,Private room,28,3,18,2019-08-08,0.74,1,156
21535036,Logement 12 couchages hyper centre de Bordeaux,104881138,Marie-Béatrice,Bordeaux,Centre ville (Bordeaux),44.84169,-0.57892,Private room,195,2,108,2019-11-24,4.33,1,227
21535774,Venez vsister Bordeaux!,156536122,Sandrine,Bordeaux,Centre ville (Bordeaux),44.83698,-0.58713,Private room,60,2,1,2018-12-01,0.08,1,0
21537979,Chambre individuelle et lieu convivial - Gradignan,156560908,Laurent,Gradignan,Gradignan,44.77629,-0.61904,Private room,45,2,5,2018-10-01,0.23,1,358
21544034,"TWO IN ONE ""Arty"" & ""Vintage""",155791773,Sylvie,Bordeaux,Centre ville (Bordeaux),44.83612,-0.5699,Entire home/apt,135,2,26,2019-11-24,1.08,3,290
21544181,2 chambres au calme côté jardin & petit déjeuner,19857565,Philippe,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.91993,-0.72755,Private room,75,1,7,2019-10-27,0.38,3,346
21545126,Appartement moderne et lumineux proche Bordeaux,156631338,Elodie,Floirac,Floirac,44.84099,-0.52102,Entire home/apt,42,2,28,2019-09-16,1.23,1,36
21545421,Chambre située près de Bordeaux,141172369,Olivia,Ambars-et-Lagrave,Ambars-et-Lagrave,44.92469,-0.48296,Private room,35,1,20,2019-10-13,1.27,1,294
21545630,Superbe appartement - Cité du Vin - Grand balcon,123737354,Marie,Bordeaux,Bordeaux Maritime,44.86512,-0.55157,Entire home/apt,75,1,1,2017-11-12,0.04,1,0
21546915,"""La Verrière""  à 15 minutes du centre de Bordeaux",156333062,Claudine,Bgles,Bgles,44.81183,-0.56381,Hotel room,60,1,41,2019-11-24,1.70,1,62
21546926,Maison d'architecte aux Chartrons avec jardin,12787439,Fiona,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85746,-0.56958,Entire home/apt,140,5,0,,,1,0
21547004,Maison 3 chambres avec jardin,156651447,Yannick,Le Taillan-Mdoc,Le Taillan-Mdoc,44.90704,-0.66954,Entire home/apt,75,2,0,,,1,0
21547367,Chambre indépendante près du centre de Bordeaux.,35381590,Laurence,Bgles,Bgles,44.80954,-0.55999,Private room,35,1,50,2019-11-05,1.99,1,329
21547526,charmant 40m2 au cœur de bordeaux,42513631,Romain,Bordeaux,Centre ville (Bordeaux),44.83625,-0.56775,Entire home/apt,67,3,20,2019-09-23,0.83,1,0
21548176,Chambre double (cœur quartier St Augustin),3546355,Charlotte,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83284,-0.60603,Private room,32,1,25,2019-11-14,1.36,2,0
21549546,CHARME FOU  AVEC SA TERRASSE ARBOREE 2CH  PARKING,47188786,Vincent,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82661,-0.59034,Entire home/apt,89,6,7,2019-04-01,0.30,3,227
21557699,Échoppe Bordeaux Victoire,18966492,Ludwick,Bordeaux,Nansouty - Saint Gens,44.82583,-0.57405,Entire home/apt,70,4,16,2019-02-01,0.64,1,339
21565215,Appartement calme proche centre-ville,59087997,Pauline,Bordeaux,Bordeaux Maritime,44.86226,-0.55854,Entire home/apt,45,3,2,2019-01-01,0.15,1,8
21570825,Charmant appartement 2 pièces au coeur de Bordeaux,56951820,Benoît,Bordeaux,Bordeaux Sud,44.8294,-0.57038,Entire home/apt,40,2,13,2019-09-21,0.52,1,53
21571326,Belle maison de ville au cœur du quartier Nansouty,93842163,Nadia,Bordeaux,Nansouty - Saint Gens,44.81854,-0.57239,Entire home/apt,110,2,5,2019-11-11,1.27,3,0
21571478,"Belle maison contemporaine 175 m2, piscine",151266755,Véronique,Parempuyre,Parempuyre,44.94316,-0.61841,Entire home/apt,260,2,23,2019-09-22,0.99,1,354
21573463,Grand appartement chaleureux plein centre ville,43293184,Soizic,Bordeaux,Bordeaux Sud,44.83112,-0.57259,Entire home/apt,56,1,1,2017-11-05,0.04,1,0
21573599,"T2, 38m2 vue sur Garonne et pont de pierre",66735799,Camille,Bordeaux,Bordeaux Sud,44.83478,-0.56428,Entire home/apt,48,3,15,2019-07-24,0.99,1,0
21575557,Lovely & spacious apartment looking onto river,29102137,L.C.B,Bordeaux,Bordeaux Maritime,44.8557,-0.56325,Entire home/apt,163,2,15,2019-09-30,0.71,24,165
21575982,Cosy flat + Terrasse + Parking,23939197,Romain,Bordeaux,Bordeaux Sud,44.8204,-0.55187,Entire home/apt,140,1,0,,,2,0
21576649,Charmant appartement cœur du centre historique,29102137,L.C.B,Bordeaux,Centre ville (Bordeaux),44.83619,-0.56759,Entire home/apt,124,2,3,2019-05-01,0.23,24,235
21578595,Charmant appartement à Bordeaux bastide,24637565,Romain,Bordeaux,La Bastide,44.84169,-0.55932,Entire home/apt,35,1,2,2018-02-01,0.08,1,0
21578986,Magnifique appartement dans le centre historique,25980300,Thomas,Bordeaux,Centre ville (Bordeaux),44.83698,-0.56958,Entire home/apt,120,2,3,2019-11-24,3,1,4
21589561,Couchage de secours prés de Bordeaux,132321262,Kamy,Merignac,Bourran,44.84724,-0.63395,Private room,15,1,216,2019-11-12,8.66,2,150
21589572,Appartement calme sur la rive droite de Bordeaux,43287391,Aurore,Carbon-Blanc,Carbon-Blanc,44.89211,-0.50603,Entire home/apt,69,1,3,2019-11-10,0.19,1,327
21589822,Logement de Yannick,157019641,Yannick,Lormont,Lormont,44.87009,-0.52355,Private room,39,1,4,2019-06-09,0.17,1,88
21600433,Studio chaleureux centre ville Bordeaux,15346352,Iris,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83346,-0.58185,Entire home/apt,27,1,3,2017-11-24,0.12,1,0
21600663,Duplex et balcon BDX centre (La Victoire/Capucins),835891,Lionel,Bordeaux,Bordeaux Sud,44.83005,-0.57104,Entire home/apt,59,1,28,2019-10-13,1.14,1,23
21601794,Bel appartement calme avec 3 chambres et balcon,29102137,L.C.B,Bordeaux,Bordeaux Sud,44.82878,-0.55785,Entire home/apt,161,2,13,2019-09-20,1.31,24,212
21605471,Chambre Zen dans Villa près centre de Mérignac,157151486,Thierry,Merignac,Centre ville (Merignac),44.83448,-0.6447,Private room,25,2,27,2019-08-11,1.09,2,50
21606603,Charmante et typique Maison au coeur de Bordeaux,70540578,Etienne,Bordeaux,Nansouty - Saint Gens,44.82479,-0.57523,Entire home/apt,55,3,22,2019-07-30,0.90,1,144
21613797,Centre ch salle eau privée maison avec jardin,23041164,Olivier,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83157,-0.58277,Private room,30,3,18,2019-06-28,0.75,1,0
21616418,"Chambre privée, petit-déjeuner, maison avec jardin",92174578,Gabrielle,Le Bouscat,Le Bouscat,44.86333,-0.59817,Private room,70,3,10,2019-10-14,0.41,3,344
21617845,T1 Cosy au coeur de Bordeaux,74675415,Elisa,Bordeaux,Bordeaux Sud,44.83171,-0.56962,Entire home/apt,33,2,19,2018-06-07,0.77,1,0
21630297,Chambre au calme quartier St Jean,31843346,Nicolas,Bordeaux,Bordeaux Sud,44.82481,-0.5605,Private room,30,2,27,2019-04-03,1.08,1,26
21631097,Chambre en toute simplicité chez l'habitant .,48144056,Cécilia,Eysines,Eysines,44.87851,-0.66061,Private room,25,1,17,2018-05-31,0.68,2,0
21631678,Charmant studio proche Gare,7757376,Mathilde,Bordeaux,Bordeaux Sud,44.82463,-0.56167,Entire home/apt,42,2,45,2019-09-26,1.84,1,0
21635295,Très joli T2 hyper centre et au calme,23887041,Sophie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84941,-0.58382,Entire home/apt,70,1125,11,2018-08-19,0.47,1,180
21638524,Appartement cosy en plein coeur de Bordeaux,16857041,Damien,Bordeaux,Centre ville (Bordeaux),44.84314,-0.57847,Entire home/apt,45,2,1,2017-12-30,0.04,1,0
21639367,T2 Bordeaux Chartrons,126424488,Marie,Bordeaux,Bordeaux Maritime,44.86468,-0.57206,Entire home/apt,60,2,3,2017-12-10,0.12,1,0
21644674,Une maison chaleureuse à proximité de Bordeaux,157522391,Maeva,Blanquefort,Blanquefort,44.90806,-0.64647,Entire home/apt,300,4,4,2019-07-28,0.17,4,0
21644677,Studio 20m2  Bordeaux St Michel,37887109,Juliette,Bordeaux,Bordeaux Sud,44.83159,-0.56496,Entire home/apt,41,3,34,2019-10-14,1.37,1,0
21651462,Appartement typique au cœur des Chartrons,7447736,Marine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85345,-0.57459,Entire home/apt,60,3,2,2018-01-02,0.08,1,0
21654310,Appartement T1 bis Hyper centre de Bordeaux,43158077,Martine,Bordeaux,Centre ville (Bordeaux),44.84147,-0.57826,Entire home/apt,70,1,185,2019-11-11,7.44,2,3
21657930,T3 de caractère vue basilique St Michel,157633972,Nicolas Et Céline,Bordeaux,Bordeaux Sud,44.83412,-0.56554,Entire home/apt,80,3,11,2018-11-04,0.60,1,0
21663018,BORDEAUX Echoppe charming district Nansouty,108466092,Isabelle Et Christian,Bordeaux,Nansouty - Saint Gens,44.82118,-0.56759,Entire home/apt,89,3,4,2018-08-17,0.20,1,0
21663699,Joli T2 avec balcon,35538640,Clémence,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86294,-0.57772,Entire home/apt,45,1,14,2019-10-27,2.46,1,4
21671557,Sublime Triplex aux Chartrons (vue sur la Garonne),10540696,David,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85559,-0.56391,Entire home/apt,549,1,28,2019-10-21,1.21,1,341
21673509,Charmant Appartement situé au cœur de Bordeaux,157751155,Stéphanie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84545,-0.57832,Entire home/apt,90,5,20,2019-08-29,0.80,1,265
21676697,"Grande maison à Bègles, proche Bordeaux",80626946,Lydie,Bgles,Bgles,44.80191,-0.56362,Entire home/apt,125,4,9,2019-08-18,0.39,1,0
21679134,Villa Martine - Jolie maison avec jardin,16409364,Martine,Talence,Talence,44.81437,-0.59908,Entire home/apt,80,3,40,2019-11-11,1.70,1,247
21685659,"Très joli appartement T3, proche gare",4949220,Jean-Marc,Bordeaux,Bordeaux Sud,44.82723,-0.55844,Entire home/apt,80,3,77,2019-08-29,3.13,1,263
21686933,Chambre 2pers. apt de caractère parking terrasse,26568766,Patricia,Bordeaux,Bordeaux Sud,44.82653,-0.55947,Private room,40,2,19,2019-09-08,0.77,1,54
21687736,Un havre de confort en plein cœur historique de Bordeaux,18796190,Julie,Bordeaux,Centre ville (Bordeaux),44.84097,-0.57067,Entire home/apt,98,2,74,2019-11-04,3.00,16,81
21690783,Nice Apartment in Bordeaux Chartrons,91455126,Cecile,Bordeaux,Bordeaux Maritime,44.85853,-0.56438,Entire home/apt,100,2,12,2018-05-20,0.49,1,0
21712421,Appartement lumineux proche rocade/aéroport,11833913,Christine,Pessac,Le Monteil,44.80876,-0.66579,Entire home/apt,40,2,78,2019-11-09,3.17,1,22
21718923,Charmant appart 1 ch terrasse Bordeaux Chartrons,72691486,Arnaud,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85611,-0.57153,Entire home/apt,55,90,0,,,78,187
21718925,Charmant 1 ch avec terrasse Bordeaux Chartrons,9382960,Kareen,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85485,-0.56999,Entire home/apt,55,90,0,,,73,187
21722120,Appartement T2 luxe Place du Parlement hypercentre,154781125,Alice H.,Bordeaux,Centre ville (Bordeaux),44.84118,-0.57103,Entire home/apt,295,1,2,2019-07-11,0.10,1,318
21731744,Chambre indépendante dans belle Échoppe Bordelaise,10950493,Laurent,Bordeaux,Bordeaux Sud,44.81458,-0.56413,Private room,60,2,9,2018-10-12,0.38,1,179
21734665,T3 65m2 Bordeaux avec parking et grand balcon,38143308,Charlotte,Bordeaux,Nansouty - Saint Gens,44.81272,-0.5684,Entire home/apt,35,4,4,2018-08-15,0.20,1,0
21736033,Maison Familiale à Bordeaux (115m2),148491370,Emilie,Pessac,Verthamon,44.82004,-0.60843,Entire home/apt,90,5,4,2019-08-28,0.17,1,0
21736417,T1 partagé au calme,158306229,Marta,Villenave-d'Ornon,Villenave-d'Ornon,44.78903,-0.58603,Shared room,24,1,44,2019-10-27,1.78,2,162
21736690,Bobo Bordeaux,158077887,Gabrielle,Bordeaux,Caudran,44.84634,-0.61214,Entire home/apt,250,2,0,,,1,0
21742190,Appart DEVISE T3 60m²,15116567,Virginie,Bordeaux,Centre ville (Bordeaux),44.84064,-0.57118,Entire home/apt,119,30,3,2018-08-31,0.13,19,245
21742729,Superbe échoppe bordelaise quartier de la gare,158378075,Lucas,Bordeaux,Bordeaux Sud,44.82609,-0.55972,Entire home/apt,85,2,32,2019-11-16,2.00,2,6
21745678,Studio Pessac centre - entre ville et plages,95064295,Sandra,Pessac,Le Monteil,44.80649,-0.63916,Entire home/apt,50,3,36,2019-11-22,1.83,1,10
21749043,Appartement cosy Bordeaux - Marc Nouaux,69521828,Bruno,Bordeaux,Centre ville (Bordeaux),44.8462,-0.59475,Entire home/apt,15,1,0,,,1,0
21760362,Appartement 3 pièces chaleureux centre Bordeaux,37080891,Clémentine,Bordeaux,Bordeaux Sud,44.83482,-0.57494,Entire home/apt,80,1,8,2018-02-05,0.33,1,0
21762132,Appartement T2 au calme dans le centre ville,38140730,Ard,Bordeaux,Centre ville (Bordeaux),44.83826,-0.571,Entire home/apt,80,2,0,,,1,0
21762787,Cozy appartement,147523398,Chaimaa,Bordeaux,Bordeaux Sud,44.82499,-0.56372,Entire home/apt,53,1,2,2017-12-10,0.08,1,0
21763921,Sous les Toits des Chartrons,35358046,Jurgi,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85372,-0.56806,Entire home/apt,60,5,16,2018-11-04,0.66,1,0
21766527,T2 talence,127731974,Emilie,Talence,Talence,44.82007,-0.58164,Entire home/apt,45,1,1,2018-05-13,0.05,1,0
21777231,Loft de 100 m²,153909602,Guy,Bordeaux,Bordeaux Maritime,44.86026,-0.5544,Entire home/apt,189,2,0,,,1,0
21777658,Apparemment spacieux et calme,91447250,Ghazi,Merignac,Capeyron,44.85223,-0.64553,Private room,25,180,3,2017-12-20,0.12,1,180
21777930,"Au cœur du vieux Bordeaux, Charmant T2 Bis",140183015,Sci Andolini,Bordeaux,Bordeaux Sud,44.8334,-0.56579,Entire home/apt,95,1,96,2019-11-22,3.92,1,268
21778129,Chambre privée dans une maison avec jardin.,104918755,Angelique,Gradignan,Gradignan,44.78325,-0.59486,Private room,35,1,1,2018-01-12,0.04,1,0
21779045,Appartement T2 BORDEAUX CENTRE,25687693,Léa,Bordeaux,Bordeaux Sud,44.83475,-0.57272,Entire home/apt,50,2,3,2018-03-18,0.12,1,0
21784633,Chambre dans appartement douillet!,158734719,Paméla,Bordeaux,Bordeaux Sud,44.83336,-0.57593,Private room,25,2,36,2019-11-07,1.48,1,54
21792038,Maison proche gare avec jardin,145599637,Nicolas,Bgles,Bgles,44.80904,-0.55374,Entire home/apt,55,2,0,,,1,0
21793793,chambre dans maison avec terrasse extérieure,4159492,Bruno,Floirac,Floirac,44.84365,-0.51332,Private room,23,3,11,2018-09-07,0.45,1,0
21794623,"Maison de ville,terrasse couverte et jardin.",154879758,Hervé,Carbon-Blanc,Carbon-Blanc,44.89529,-0.50789,Entire home/apt,40,2,30,2019-11-08,1.22,1,68
21794852,Lovely room with own entrance and garden view,15888950,Katharina,Bordeaux,Bordeaux Sud,44.81758,-0.54899,Private room,32,2,67,2019-10-08,2.74,1,45
21795788,Charmant T2 en plein coeur de Bordeaux,11257588,Emmanuelle,Bordeaux,Centre ville (Bordeaux),44.83847,-0.56845,Entire home/apt,50,2,1,2017-11-26,0.04,1,0
21808774,Appartement cauderan dernier étage calme et lumineux proche hippodrome galop et parc bordelais,19556488,Delphine,Bordeaux,Caudran,44.85949,-0.61349,Private room,22,1,3,2018-01-06,0.12,1,0
21813467,Grand t3 avec une chambre (1 lit simple),158992846,Walid,Bordeaux,Bordeaux Sud,44.8175,-0.55064,Private room,35,1,1,2018-09-11,0.07,1,358
21813515,"Chambre dans grande maison, proche Gare Saint Jean",92623321,Théo,Bordeaux,Bordeaux Sud,44.82702,-0.56132,Private room,13,1,8,2018-04-06,0.35,4,0
21813769,Charmant appartement au coeur de la vieille ville,158996552,Anthony,Bordeaux,Centre ville (Bordeaux),44.83984,-0.57356,Entire home/apt,80,3,26,2018-06-10,1.07,1,0
21821293,"Bordeaux Saint André - elegant, central and quiet",1156398,Suzanna,Bordeaux,Centre ville (Bordeaux),44.83625,-0.57776,Entire home/apt,130,3,7,2019-06-02,0.30,4,287
21831900,Chambre lumineuse au calme chez Kit et John,35856502,Jonathan,Bordeaux,Caudran,44.86235,-0.61826,Private room,28,1,6,2018-10-05,0.24,2,0
21832301,Cozy apartment in the heart of the city,47630405,Nicolas,Bordeaux,Centre ville (Bordeaux),44.837,-0.57177,Entire home/apt,119,1,75,2019-11-03,3.24,29,325
21833457,Appartement chaleureux à Saint Michel,24790932,Helene,Bordeaux,Bordeaux Sud,44.83602,-0.56596,Entire home/apt,60,2,2,2018-02-26,0.09,1,0
21834221,Chartrons Appartement 2 pièces 46m²,23145781,Chloé,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85934,-0.56803,Entire home/apt,55,2,16,2019-09-23,0.66,1,0
21834294,Apartment 90m². History & Authenticity,159194973,Bruno,Bordeaux,Centre ville (Bordeaux),44.83764,-0.56924,Entire home/apt,64,2,14,2018-12-09,0.59,1,0
21841312,maison de plain pied proche Bordeaux,142732206,Patrick,Merignac,Beaudsert,44.84485,-0.68389,Entire home/apt,27,1,2,2017-11-30,0.08,1,0
21842010,Studio Gambetta,159279102,Rémy,Bordeaux,Centre ville (Bordeaux),44.84135,-0.58117,Entire home/apt,30,1,1,2017-12-07,0.04,1,0
21842107,Appartement lumineux au calme chez Kit et John,35856502,Jonathan,Bordeaux,Caudran,44.86173,-0.61846,Entire home/apt,60,5,2,2019-08-23,0.13,2,0
21846534,Studio en Plein Coeur de Bordeaux,159325645,Guillaume,Bordeaux,Centre ville (Bordeaux),44.83767,-0.57965,Entire home/apt,40,3,0,,,1,0
21847717,salle de séjour à offrir,42850610,Mengying,Pessac,Brivazac-Candau,44.802,-0.60939,Private room,20,1,0,,,1,0
21848665,"Chambre lit double, plein centre.",33933752,Barnou,Bordeaux,Bordeaux Sud,44.83299,-0.57317,Private room,26,1,3,2018-01-20,0.13,1,0
21860304,"Bedroom, living room & terrace. Free car park.",126640131,Manuel,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83318,-0.58815,Private room,28,1,208,2019-09-19,8.51,2,0
21861769,"Chambre lumineuse, dans Maison Atypique Bordeaux",75168658,Valerie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82685,-0.59,Private room,45,1,67,2019-11-25,3.33,1,160
21864596,Chambre d'hôtes à l'Orangerie du Château de Tauzia,65395171,Aurelie,Gradignan,Gradignan,44.75998,-0.61552,Private room,110,1,5,2018-11-12,0.31,1,364
21865000,Appartement  à Mérignac Arlac,63400716,Marylene,Merignac,Arlac,44.82041,-0.62297,Entire home/apt,60,3,5,2018-12-25,0.22,1,0
21876466,Studio Chartrons Jardin Public,32486742,Sandra,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85418,-0.57907,Entire home/apt,39,1,113,2019-11-11,4.66,6,334
21876892,Appartement magnifique et luxurieusement décoré,29102137,L.C.B,Bordeaux,Centre ville (Bordeaux),44.84262,-0.57861,Entire home/apt,218,2,13,2019-11-03,0.60,24,252
21877456,Studio Bordeaux Chartrons / Jardin Public,32486742,Sandra,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85315,-0.57727,Entire home/apt,45,1,134,2019-11-11,5.60,6,338
