,id,host_id,room_type,bedrooms,price,count of reviews,days of occupancy,Yearly income,Zone
1114,18313014,40184949,Entire home/apt,1,40,8,33.599999999999994,1343.9999999999998,5
1115,18317801,110643211,Entire home/apt,3+,200,8,33.599999999999994,6719.999999999999,5
1116,18338571,126887016,Entire home/apt,1,73,33,138.6,10117.8,1
1117,18338730,126890925,Entire home/apt,3+,350,9,37.8,13229.999999999998,3
1118,18339759,45881146,Entire home/apt,3+,130,17,71.39999999999999,9281.999999999998,1
1119,18349724,75926877,Entire home/apt,1,55,18,75.6,4158.0,6
1120,18350465,127002574,Private room,1,35,15,62.99999999999999,2204.9999999999995,4
1121,18381525,30398293,Private room,1,50,17,71.39999999999999,3569.9999999999995,1
1122,18381765,127306766,Entire home/apt,2,80,19,79.8,6384.0,3
1123,18392212,100885030,Private room,1,34,7,29.4,999.5999999999999,1
1124,18409422,39591008,Private room,1,23,15,62.99999999999999,1448.9999999999998,6
1125,18430047,37660690,Entire home/apt,2,85,34,142.79999999999998,12137.999999999998,1
1126,18431075,107357568,Private room,1,28,26,109.19999999999999,3057.5999999999995,2
1127,18435442,26160120,Entire home/apt,1,68,17,71.39999999999999,4855.2,1
1128,18439379,26889320,Entire home/apt,2,69,29,121.8,8404.199999999999,3
1129,18443021,76887513,Private room,1,50,9,37.8,1889.9999999999998,6
1130,18453161,31097097,Entire home/apt,Studio,39,54,226.79999999999998,8845.199999999999,2
1131,18458701,109487906,Private room,1,27,30,125.99999999999999,3401.9999999999995,5
1132,18460193,42976010,Entire home/apt,1,40,16,67.19999999999999,2687.9999999999995,3
1133,18478802,128185684,Entire home/apt,1,50,23,96.6,4830.0,1
1134,18485053,30393899,Private room,1,50,101,256.0,12800.0,1
1135,18499281,60237172,Entire home/apt,1,60,16,67.19999999999999,4031.999999999999,4
1136,18510250,11874312,Private room,1,41,21,88.19999999999999,3616.1999999999994,2
1137,18514517,16900168,Entire home/apt,1,75,43,180.6,13545.0,2
1138,18514666,128387134,Entire home/apt,3+,84,15,62.99999999999999,5291.999999999999,5
1139,18515815,1449268,Entire home/apt,Studio,35,7,29.4,1029.0,4
1140,18516108,65198412,Entire home/apt,Studio,48,30,125.99999999999999,6047.999999999999,6
1141,18516223,103683931,Entire home/apt,1,100,14,58.8,5880.0,1
1142,18516728,21237997,Entire home/apt,1,40,18,75.6,3024.0,2
1143,18519902,128090023,Entire home/apt,2,50,22,92.39999999999999,4620.0,5
1144,18531877,30428833,Entire home/apt,Studio,79,12,50.4,3981.6,4
1145,18534741,30428833,Entire home/apt,Studio,89,9,37.8,3364.2,4
1146,18544474,92302081,Private room,1,20,11,46.199999999999996,923.9999999999999,5
1147,18553648,30428833,Entire home/apt,Studio,89,9,37.8,3364.2,4
1148,18553931,30428833,Entire home/apt,1,95,11,46.199999999999996,4389.0,4
1149,18554069,30428833,Entire home/apt,1,109,14,58.8,6409.2,4
1150,18554170,30428833,Entire home/apt,2,119,21,88.19999999999999,10495.8,4
1151,18557917,128833291,Entire home/apt,1,70,18,75.6,5292.0,5
1152,18589777,128556670,Entire home/apt,3+,131,24,100.8,13204.8,4
1153,18621864,14434610,Private room,1,35,10,42.0,1470.0,3
1154,18626208,124687732,Private room,2,100,7,29.4,2940.0,2
1155,18629533,53567296,Entire home/apt,2,75,31,130.2,9765.0,2
1156,18648706,91834199,Entire home/apt,1,40,105,256.0,10240.0,3
1157,18650126,10798726,Entire home/apt,1,85,17,71.39999999999999,6068.999999999999,3
1158,18667685,60514714,Private room,1,30,15,62.99999999999999,1889.9999999999998,4
1159,18670025,88617461,Private room,1,50,7,29.4,1470.0,5
1160,18682648,18796190,Entire home/apt,1,63,26,109.19999999999999,6879.599999999999,2
1161,18688285,129909354,Entire home/apt,1,50,18,75.6,3779.9999999999995,3
1162,18703553,18796190,Entire home/apt,1,63,32,134.39999999999998,8467.199999999999,2
1163,18710286,18796190,Entire home/apt,Studio,63,37,155.39999999999998,9790.199999999999,2
1164,18711759,18796190,Entire home/apt,2,135,31,130.2,17577.0,1
1165,18724817,9849251,Entire home/apt,1,85,21,88.19999999999999,7496.999999999999,4
1166,18731521,38314560,Entire home/apt,1,70,11,46.199999999999996,3233.9999999999995,1
1167,18732866,85900605,Entire home/apt,1,60,24,100.8,6048.0,4
1168,18733424,32049109,Entire home/apt,2,89,8,33.599999999999994,2990.3999999999996,3
1169,18740444,18796190,Entire home/apt,Studio,51,34,142.79999999999998,7282.799999999999,2
1170,18747771,24793586,Entire home/apt,Studio,45,52,218.39999999999998,9827.999999999998,5
1171,18764420,130563377,Entire home/apt,1,100,13,54.599999999999994,5459.999999999999,1
1172,18767789,52095188,Entire home/apt,3+,180,7,29.4,5292.0,4
1173,18779249,32335000,Entire home/apt,3+,170,9,37.8,6425.999999999999,3
1174,18806550,130921816,Entire home/apt,1,35,17,71.39999999999999,2498.9999999999995,6
1175,18825158,126386455,Private room,1,25,7,29.4,735.0,6
1176,18862974,131162357,Entire home/apt,1,50,7,29.4,1470.0,2
1177,18865198,24398558,Private room,1,70,7,29.4,2058.0,2
1178,18872658,131494347,Entire home/apt,1,65,10,42.0,2730.0,3
1179,18875230,91417277,Entire home/apt,2,100,26,109.19999999999999,10919.999999999998,5
1180,18884915,39106518,Entire home/apt,1,60,10,42.0,2520.0,2
1181,18886093,35316043,Entire home/apt,2,58,43,180.6,10474.8,2
1182,18889134,131620913,Entire home/apt,Studio,85,15,62.99999999999999,5354.999999999999,1
1183,18903721,131739087,Entire home/apt,1,45,9,37.8,1700.9999999999998,5
1184,18944071,98396136,Entire home/apt,1,72,20,84.0,6048.0,4
1185,18944157,69600911,Private room,1,39,49,205.79999999999998,8026.199999999999,4
1186,18954086,107669896,Entire home/apt,1,70,37,155.39999999999998,10877.999999999998,4
1187,18960558,8294892,Entire home/apt,Studio,48,30,125.99999999999999,6047.999999999999,3
1188,18971399,132321262,Private room,1,25,38,159.6,3990.0,6
1189,18972630,132328906,Entire home/apt,3+,135,19,79.8,10773.0,4
1190,18994287,27475854,Private room,1,60,19,79.8,4788.0,1
1191,18994416,102046588,Entire home/apt,2,56,32,134.39999999999998,7526.399999999999,6
1192,19003070,5547296,Entire home/apt,2,99,8,33.599999999999994,3326.3999999999996,3
1193,19008915,103458747,Entire home/apt,2,125,16,67.19999999999999,8399.999999999998,6
1194,19012715,38963667,Entire home/apt,1,45,16,67.19999999999999,3023.9999999999995,2
1195,19015740,9312848,Entire home/apt,Studio,72,8,33.599999999999994,2419.2,1
1196,19016252,132495850,Entire home/apt,2,70,12,50.4,3528.0,5
1197,19033949,24793586,Entire home/apt,Studio,48,58,243.6,11692.8,2
1198,19035219,132837440,Entire home/apt,2,65,24,100.8,6552.0,3
1199,19037578,132858632,Private room,1,50,25,105.0,5250.0,2
1200,19043243,30514034,Entire home/apt,Studio,58,26,109.19999999999999,6333.599999999999,2
1201,19049279,68983768,Entire home/apt,2,50,17,71.39999999999999,3569.9999999999995,6
1202,19051666,46139670,Private room,1,25,7,29.4,735.0,2
1203,19052144,15821124,Entire home/apt,1,90,45,189.0,17010.0,4
1204,19066893,31097097,Entire home/apt,1,60,18,75.6,4536.0,6
1205,19070555,101634807,Entire home/apt,1,40,67,256.0,10240.0,3
1206,19078858,42660311,Entire home/apt,3+,200,9,37.8,7559.999999999999,2
1207,19081895,39351551,Private room,1,30,11,46.199999999999996,1385.9999999999998,2
1208,19082271,28060891,Entire home/apt,3+,120,10,42.0,5040.0,4
1209,19091801,17124494,Entire home/apt,Studio,63,8,33.599999999999994,2116.7999999999997,1
1210,19092618,48174901,Entire home/apt,1,45,14,58.8,2646.0,1
1211,19107777,57490682,Entire home/apt,1,70,9,37.8,2646.0,3
1212,19109524,69044533,Private room,1,40,57,239.39999999999998,9576.0,4
1213,19115201,133568936,Entire home/apt,1,80,12,50.4,4032.0,3
1214,19132213,25226903,Entire home/apt,2,80,14,58.8,4704.0,5
1215,19149215,61623768,Entire home/apt,1,40,14,58.8,2352.0,3
1216,19150503,48549217,Entire home/apt,1,67,27,113.39999999999999,7597.799999999999,2
1217,19151664,133900389,Entire home/apt,2,90,18,75.6,6803.999999999999,1
1218,19161295,19441188,Entire home/apt,1,45,18,75.6,3401.9999999999995,2
1219,19166666,104111625,Entire home/apt,2,160,11,46.199999999999996,7391.999999999999,1
1220,19171497,28058042,Entire home/apt,1,67,62,256.0,17152.0,2
1221,19171522,134074533,Entire home/apt,2,75,9,37.8,2835.0,2
1222,19174458,94765612,Private room,1,30,10,42.0,1260.0,5
1223,19188023,134060699,Private room,1,33,32,134.39999999999998,4435.199999999999,5
1224,19195099,21977843,Entire home/apt,1,60,34,142.79999999999998,8567.999999999998,5
1225,19203836,39351551,Private room,1,48,8,33.599999999999994,1612.7999999999997,2
1226,19210566,80429348,Entire home/apt,1,55,24,100.8,5544.0,3
1227,19210670,111259792,Private room,1,36,39,163.79999999999998,5896.799999999999,1
1228,19222033,6699450,Entire home/apt,1,80,17,71.39999999999999,5711.999999999999,1
1229,19240750,134711583,Entire home/apt,Studio,80,23,96.6,7728.0,4
1230,19243208,57547672,Entire home/apt,3+,65,16,67.19999999999999,4367.999999999999,1
1231,19244077,26280928,Entire home/apt,3+,105,7,29.4,3087.0,2
1232,19245868,3533946,Entire home/apt,1,65,23,96.6,6279.0,1
1233,19252936,118057207,Entire home/apt,1,50,23,96.6,4830.0,2
1234,19261060,15663736,Private room,1,30,47,197.39999999999998,5921.999999999999,3
1235,19268449,36690988,Entire home/apt,Studio,65,51,214.2,13923.0,2
1236,19268450,22924174,Private room,1,40,7,29.4,1176.0,3
1237,19275409,60659776,Entire home/apt,1,145,12,50.4,7308.0,2
1238,19292538,70824608,Entire home/apt,3+,120,10,42.0,5040.0,3
1239,19293549,24830452,Entire home/apt,1,123,16,67.19999999999999,8265.599999999999,1
1240,19310329,13484153,Entire home/apt,2,180,30,125.99999999999999,22679.999999999996,1
1241,19324058,65183901,Entire home/apt,1,80,80,256.0,20480.0,5
1242,19340002,56494217,Entire home/apt,Studio,50,10,42.0,2100.0,2
1243,19340201,63843587,Entire home/apt,Studio,45,18,75.6,3401.9999999999995,5
1244,19354768,69949412,Entire home/apt,2,95,13,54.599999999999994,5186.999999999999,5
1245,19372702,135791164,Entire home/apt,3+,129,98,256.0,33024.0,4
1246,19396564,52066290,Private room,1,39,13,54.599999999999994,2129.3999999999996,1
1247,19397538,135983002,Entire home/apt,2,125,68,256.0,32000.0,1
1248,19411575,70921320,Private room,1,26,8,33.599999999999994,873.5999999999999,6
1249,19412036,5203389,Private room,1,39,88,256.0,9984.0,2
1250,19428470,136200357,Entire home/apt,3+,72,27,113.39999999999999,8164.799999999999,3
1251,19449905,56076459,Private room,1,43,36,151.2,6501.599999999999,3
1252,19464971,133508531,Entire home/apt,2,95,20,84.0,7980.0,5
1253,19471967,136614671,Entire home/apt,1,50,20,84.0,4200.0,2
1254,19484567,136748820,Entire home/apt,1,50,47,197.39999999999998,9869.999999999998,3
1255,19495354,116439182,Entire home/apt,2,110,8,33.599999999999994,3695.9999999999995,3
1256,19495484,136869953,Entire home/apt,1,35,7,29.4,1029.0,1
1257,19497547,136891961,Private room,1,35,11,46.199999999999996,1616.9999999999998,3
1258,19499746,5232294,Entire home/apt,1,68,38,159.6,10852.8,1
1259,19502538,136442580,Entire home/apt,1,90,25,105.0,9450.0,3
1260,19516554,36625853,Entire home/apt,2,94,9,37.8,3553.2,5
1261,19526104,92583440,Entire home/apt,2,65,22,92.39999999999999,6005.999999999999,6
1262,19528102,22050983,Entire home/apt,1,120,64,256.0,30720.0,2
1263,19541220,20810360,Entire home/apt,2,80,7,29.4,2352.0,6
1264,19543476,101694469,Entire home/apt,Studio,39,11,46.199999999999996,1801.7999999999997,2
1265,19565558,137473855,Entire home/apt,2,100,31,130.2,13019.999999999998,3
1266,19566278,90009984,Entire home/apt,2,95,20,84.0,7980.0,1
1267,19579570,84552329,Entire home/apt,1,65,27,113.39999999999999,7370.999999999999,2
1268,19582199,81809824,Entire home/apt,1,44,8,33.599999999999994,1478.3999999999996,3
1269,19603570,137830305,Entire home/apt,Studio,60,12,50.4,3024.0,1
1270,19613958,7763486,Private room,1,30,19,79.8,2394.0,5
1271,19619935,20500809,Private room,1,28,28,117.6,3292.7999999999997,5
1272,19628909,21870710,Entire home/apt,3+,165,7,29.4,4851.0,1
1273,19635881,19173378,Private room,1,36,14,58.8,2116.7999999999997,3
1274,19638352,127573797,Private room,1,29,43,180.6,5237.4,5
1275,19639952,20500809,Private room,1,28,39,163.79999999999998,4586.4,5
1276,19645131,20500809,Private room,1,27,36,151.2,4082.3999999999996,5
1277,19646363,93291077,Entire home/apt,1,90,8,33.599999999999994,3023.9999999999995,1
1278,19648424,135689198,Private room,1,23,12,50.4,1159.2,3
1279,19649333,33288529,Private room,1,35,17,71.39999999999999,2498.9999999999995,2
1280,19649933,138314630,Entire home/apt,2,60,43,180.6,10836.0,4
1281,19652892,32771379,Entire home/apt,1,45,14,58.8,2646.0,3
1282,19654968,14884747,Private room,1,25,37,155.39999999999998,3884.9999999999995,5
1283,19664433,96698475,Entire home/apt,3+,52,32,134.39999999999998,6988.799999999999,5
1284,19676182,10047645,Entire home/apt,1,35,9,37.8,1323.0,4
1285,19678429,15819337,Private room,1,28,29,121.8,3410.4,5
1286,19685556,23483999,Private room,1,45,21,88.19999999999999,3968.9999999999995,4
1287,19686172,58311829,Entire home/apt,2,96,21,88.19999999999999,8467.199999999999,3
1288,19688290,73983954,Entire home/apt,1,50,13,54.599999999999994,2729.9999999999995,6
1289,19688953,4193606,Entire home/apt,1,40,9,37.8,1512.0,5
1290,19689906,9446067,Entire home/apt,Studio,35,8,33.599999999999994,1175.9999999999998,4
1291,19690399,138700351,Entire home/apt,1,60,7,29.4,1764.0,5
1292,19690664,97460999,Entire home/apt,2,80,22,92.39999999999999,7391.999999999999,5
1293,19725793,124763981,Entire home/apt,Studio,60,27,113.39999999999999,6803.999999999999,2
1294,19734421,67068530,Entire home/apt,3+,160,29,121.8,19488.0,5
1295,19740174,139210707,Entire home/apt,Studio,39,35,147.0,5733.0,3
1296,19742519,76350591,Entire home/apt,Studio,50,7,29.4,1470.0,2
1297,19756170,24909506,Entire home/apt,2,55,72,256.0,14080.0,2
1298,19760805,14083050,Entire home/apt,1,300,11,46.199999999999996,13859.999999999998,5
1299,19766396,39695667,Entire home/apt,2,50,7,29.4,1470.0,2
1300,19772777,17819644,Entire home/apt,1,45,11,46.199999999999996,2079.0,5
1301,19772926,139580513,Entire home/apt,Studio,33,25,105.0,3465.0,2
1302,19777101,43309793,Entire home/apt,1,120,50,210.0,25200.0,1
1303,19788194,111519705,Entire home/apt,1,49,8,33.599999999999994,1646.3999999999996,5
1304,19788517,139705301,Entire home/apt,1,49,15,62.99999999999999,3086.9999999999995,4
1305,19793846,21567634,Private room,1,25,23,96.6,2415.0,6
1306,19795053,139798758,Entire home/apt,1,55,26,109.19999999999999,6005.999999999999,2
1307,19798345,54374543,Entire home/apt,2,59,81,256.0,15104.0,3
1308,19805703,10080286,Entire home/apt,3+,90,13,54.599999999999994,4913.999999999999,3
1309,19805844,19792000,Entire home/apt,1,45,9,37.8,1700.9999999999998,3
1310,19814708,16666739,Entire home/apt,1,40,29,121.8,4872.0,5
1311,19820199,36446869,Entire home/apt,2,90,30,125.99999999999999,11339.999999999998,1
1312,19823863,140071171,Entire home/apt,2,65,17,71.39999999999999,4640.999999999999,5
1313,19837848,21021871,Private room,1,16,14,58.8,940.8,6
1314,19851751,73331188,Entire home/apt,1,60,7,29.4,1764.0,1
1315,19865722,126934020,Entire home/apt,2,69,7,29.4,2028.6,6
1316,19908158,2426984,Entire home/apt,1,110,43,180.6,19866.0,2
1317,19908996,140992387,Private room,1,26,31,130.2,3385.2,2
1318,19917477,139817023,Entire home/apt,2,40,12,50.4,2016.0,6
1319,19923443,66487184,Entire home/apt,1,55,44,184.79999999999998,10163.999999999998,4
1320,19925931,43208574,Entire home/apt,2,69,35,147.0,10143.0,6
1321,19938942,132448047,Entire home/apt,2,200,47,197.39999999999998,39479.99999999999,4
1322,19939591,119746520,Entire home/apt,1,63,15,62.99999999999999,3968.9999999999995,3
1323,19942481,45286166,Private room,1,90,7,29.4,2646.0,3
1324,19943142,113706460,Entire home/apt,1,79,23,96.6,7631.4,4
1325,19956737,6615833,Private room,1,50,18,75.6,3779.9999999999995,3
1326,19979311,17832583,Entire home/apt,1,68,54,226.79999999999998,15422.4,2
1327,19981328,4122154,Entire home/apt,1,90,16,67.19999999999999,6047.999999999999,3
1328,20003861,97992703,Entire home/apt,Studio,100,46,193.2,19320.0,1
1329,20006482,141999716,Entire home/apt,1,50,9,37.8,1889.9999999999998,4
1330,20025271,142203364,Private room,1,20,61,256.0,5120.0,5
1331,20026555,19140460,Entire home/apt,2,65,11,46.199999999999996,3002.9999999999995,6
1332,20027998,27089900,Private room,1,45,20,84.0,3780.0,5
1333,20032993,108238389,Entire home/apt,1,70,48,201.6,14112.0,3
1334,20033593,142287278,Entire home/apt,1,140,9,37.8,5292.0,2
1335,20041351,61436444,Private room,1,40,14,58.8,2352.0,3
1336,20063068,134060699,Private room,1,33,42,176.39999999999998,5821.199999999999,5
1337,20065220,12559443,Private room,1,30,60,251.99999999999997,7559.999999999999,1
1338,20077232,142421918,Entire home/apt,1,58,45,189.0,10962.0,2
1339,20086992,60195006,Entire home/apt,Studio,45,11,46.199999999999996,2079.0,2
1340,20092836,142881720,Entire home/apt,1,50,18,75.6,3779.9999999999995,5
1341,20097795,130634577,Entire home/apt,3+,198,10,42.0,8316.0,5
1342,20111172,38547783,Private room,1,45,19,79.8,3591.0,4
1343,20112628,125797498,Entire home/apt,1,63,9,37.8,2381.3999999999996,2
1344,20112732,142970910,Private room,1,60,16,67.19999999999999,4031.999999999999,2
1345,20114924,125797498,Entire home/apt,2,76,31,130.2,9895.199999999999,4
1346,20115276,125797498,Entire home/apt,1,60,17,71.39999999999999,4283.999999999999,5
1347,20117748,11070969,Entire home/apt,3+,120,8,33.599999999999994,4031.999999999999,5
1348,20129941,6336544,Entire home/apt,2,192,16,67.19999999999999,12902.399999999998,1
1349,20131539,143136860,Entire home/apt,1,42,11,46.199999999999996,1940.3999999999999,3
1350,20144006,52749781,Entire home/apt,1,35,35,147.0,5145.0,3
1351,20149302,44743863,Private room,2,33,31,130.2,4296.599999999999,3
1352,20170894,112984845,Entire home/apt,2,95,17,71.39999999999999,6782.999999999999,3
1353,20177494,143641216,Entire home/apt,Studio,49,79,256.0,12544.0,2
1354,20178182,125797498,Entire home/apt,1,56,8,33.599999999999994,1881.5999999999997,2
1355,20179064,38805052,Entire home/apt,1,32,14,58.8,1881.6,4
1356,20183940,27871571,Private room,1,30,70,256.0,7680.0,4
1357,20192227,66327570,Entire home/apt,1,59,22,92.39999999999999,5451.599999999999,2
1358,20201863,30684358,Entire home/apt,3+,94,11,46.199999999999996,4342.799999999999,3
1359,20218515,143932524,Entire home/apt,1,32,94,256.0,8192.0,3
1360,20241835,17832583,Entire home/apt,1,42,15,62.99999999999999,2645.9999999999995,2
1361,20246789,73918842,Entire home/apt,1,70,27,113.39999999999999,7937.999999999999,1
1362,20248506,144306520,Entire home/apt,2,110,34,142.79999999999998,15707.999999999998,2
1363,20265485,144451885,Private room,1,30,19,79.8,2394.0,4
1364,20281893,144642944,Private room,1,35,8,33.599999999999994,1175.9999999999998,1
1365,20291396,144741909,Entire home/apt,Studio,30,8,33.599999999999994,1007.9999999999998,2
1366,20292574,82094205,Entire home/apt,1,60,15,62.99999999999999,3779.9999999999995,5
1367,20303211,16098989,Entire home/apt,2,130,11,46.199999999999996,6005.999999999999,1
1368,20312039,15006054,Private room,1,35,35,147.0,5145.0,2
1369,20318312,11407199,Entire home/apt,1,45,12,50.4,2268.0,6
1370,20347434,32486742,Entire home/apt,Studio,39,74,256.0,9984.0,5
1371,20348446,145119146,Entire home/apt,1,69,7,29.4,2028.6,2
1372,20348614,56296944,Entire home/apt,2,70,12,50.4,3528.0,4
1373,20349949,145119146,Entire home/apt,1,79,11,46.199999999999996,3649.7999999999997,2
1374,20354903,51124022,Entire home/apt,1,41,50,210.0,8610.0,4
1375,20376725,37599400,Entire home/apt,1,70,29,121.8,8526.0,3
1376,20391521,96955887,Private room,1,45,29,121.8,5481.0,6
1377,20402984,1754974,Entire home/apt,Studio,49,19,79.8,3910.2,1
1378,20405373,145512345,Entire home/apt,3+,280,47,197.39999999999998,55271.99999999999,1
1379,20406009,72735762,Entire home/apt,1,38,15,62.99999999999999,2393.9999999999995,2
1380,20462450,146081534,Entire home/apt,1,89,9,37.8,3364.2,5
1381,20462452,146081534,Entire home/apt,Studio,70,8,33.599999999999994,2351.9999999999995,5
1382,20476630,3148905,Entire home/apt,1,59,46,193.2,11398.8,2
1383,20510572,22946024,Entire home/apt,1,56,14,58.8,3292.7999999999997,3
1384,20513820,35300859,Entire home/apt,2,95,24,100.8,9576.0,3
1385,20550779,141866600,Entire home/apt,3+,150,22,92.39999999999999,13859.999999999998,2
1386,20561272,62384328,Entire home/apt,1,54,29,121.8,6577.2,3
1387,20579365,9501615,Entire home/apt,Studio,90,98,256.0,23040.0,1
1388,20595474,11848732,Entire home/apt,1,53,67,256.0,13568.0,5
1389,20600542,60881936,Private room,1,30,14,58.8,1764.0,5
1390,20603272,136776369,Entire home/apt,1,50,10,42.0,2100.0,1
1391,20611250,43449208,Private room,1,20,49,205.79999999999998,4116.0,6
1392,20614487,21364098,Entire home/apt,2,139,34,142.79999999999998,19849.199999999997,4
1393,20615333,147348447,Private room,1,25,13,54.599999999999994,1364.9999999999998,1
1394,20616643,147362212,Entire home/apt,1,60,11,46.199999999999996,2771.9999999999995,5
1395,20644367,20500809,Private room,1,27,49,205.79999999999998,5556.599999999999,2
1396,20647849,144398288,Entire home/apt,2,95,10,42.0,3990.0,1
1397,20649022,29290173,Entire home/apt,1,45,13,54.599999999999994,2456.9999999999995,5
1398,20650783,146548322,Entire home/apt,2,70,12,50.4,3528.0,4
1399,20669699,147876862,Entire home/apt,1,45,18,75.6,3401.9999999999995,6
1400,20672832,147908993,Entire home/apt,2,89,46,193.2,17194.8,1
1401,20675930,56686910,Private room,1,30,14,58.8,1764.0,6
1402,20689803,125579055,Entire home/apt,1,50,41,172.2,8610.0,2
1403,20693092,35489237,Entire home/apt,2,91,64,256.0,23296.0,1
1404,20694654,125415455,Entire home/apt,Studio,40,10,42.0,1680.0,4
1405,20708305,40102368,Entire home/apt,1,72,15,62.99999999999999,4535.999999999999,2
1406,20721218,148373140,Entire home/apt,1,73,21,88.19999999999999,6438.599999999999,2
1407,20722257,148373140,Entire home/apt,1,78,25,105.0,8190.0,2
1408,20734169,110257052,Entire home/apt,3+,70,9,37.8,2646.0,5
1409,20739599,59177819,Entire home/apt,Studio,45,29,121.8,5481.0,3
1410,20741712,27575400,Private room,1,35,32,134.39999999999998,4703.999999999999,5
1411,20752476,1836732,Entire home/apt,1,75,33,138.6,10395.0,5
1412,20753659,44721645,Entire home/apt,1,49,13,54.599999999999994,2675.3999999999996,4
1413,20758185,91071921,Private room,1,50,9,37.8,1889.9999999999998,4
1414,20766817,63741336,Entire home/apt,1,54,114,256.0,13824.0,5
1415,20773590,27575400,Private room,1,44,16,67.19999999999999,2956.7999999999993,5
1416,20778908,63741336,Entire home/apt,1,52,93,256.0,13312.0,5
1417,20783458,78388784,Entire home/apt,1,50,8,33.599999999999994,1679.9999999999998,3
1418,20784179,73217236,Entire home/apt,1,37,29,121.8,4506.599999999999,5
1419,20794826,45357687,Entire home/apt,1,60,8,33.599999999999994,2015.9999999999995,1
1420,20800073,145942968,Entire home/apt,3+,85,12,50.4,4284.0,5
1421,20801664,130560980,Entire home/apt,1,38,9,37.8,1436.3999999999999,2
1422,20833484,147972837,Entire home/apt,1,60,29,121.8,7308.0,5
1423,20843482,149558807,Entire home/apt,1,110,21,88.19999999999999,9701.999999999998,1
1424,20844322,44921801,Private room,1,42,8,33.599999999999994,1411.1999999999998,5
1425,20853400,149662685,Entire home/apt,Studio,30,17,71.39999999999999,2141.9999999999995,3
1426,20854344,17490534,Entire home/apt,1,52,7,29.4,1528.8,5
1427,20859720,117081802,Private room,1,40,18,75.6,3024.0,3
1428,20873849,33054029,Private room,1,69,13,54.599999999999994,3767.3999999999996,1
1429,20884199,149987666,Entire home/apt,1,55,28,117.6,6468.0,1
1430,20885501,24830452,Entire home/apt,1,125,14,58.8,7350.0,1
1431,20899370,23210400,Entire home/apt,2,75,29,121.8,9135.0,5
1432,20924485,84880843,Entire home/apt,Studio,30,10,42.0,1260.0,5
1433,20927254,150427085,Private room,1,30,8,33.599999999999994,1007.9999999999998,5
1434,20943386,150588281,Entire home/apt,Studio,55,14,58.8,3234.0,1
1435,20945243,150427085,Private room,1,30,25,105.0,3150.0,5
1436,20980142,48360490,Private room,1,35,14,58.8,2058.0,6
1437,20987867,39598594,Entire home/apt,1,60,8,33.599999999999994,2015.9999999999995,2
1438,20990453,151088013,Private room,1,33,23,96.6,3187.7999999999997,4
1439,21001265,151198972,Entire home/apt,Studio,50,7,29.4,1470.0,1
1440,21004384,22241993,Entire home/apt,3+,60,26,109.19999999999999,6551.999999999999,6
1441,21004838,47843354,Private room,1,35,8,33.599999999999994,1175.9999999999998,1
1442,21013439,30167728,Entire home/apt,2,150,45,189.0,28350.0,2
1443,21023442,25840653,Entire home/apt,1,48,15,62.99999999999999,3023.9999999999995,3
1444,21035343,151503666,Entire home/apt,2,50,65,256.0,12800.0,6
1445,21039457,69841328,Entire home/apt,1,54,9,37.8,2041.1999999999998,3
1446,21041263,71241640,Private room,1,25,14,58.8,1470.0,6
1447,21051207,64503724,Entire home/apt,1,55,7,29.4,1617.0,2
1448,21052722,42776909,Private room,1,23,66,256.0,5888.0,6
1449,21065139,12559443,Private room,1,30,29,121.8,3654.0,1
1450,21074833,44777355,Entire home/apt,1,65,19,79.8,5187.0,1
1451,21078414,151927603,Entire home/apt,1,45,7,29.4,1323.0,4
1452,21085577,7262566,Entire home/apt,1,49,9,37.8,1852.1999999999998,1
1453,21086734,19090523,Entire home/apt,1,75,21,88.19999999999999,6614.999999999999,1
1454,21100396,152079276,Entire home/apt,1,65,27,113.39999999999999,7370.999999999999,3
1455,21100807,152003060,Entire home/apt,1,120,10,42.0,5040.0,1
1456,21101042,152145568,Entire home/apt,2,140,10,42.0,5880.0,5
1457,21116773,8490764,Private room,1,16,13,54.599999999999994,873.5999999999999,5
1458,21123575,14051700,Entire home/apt,2,110,14,58.8,6468.0,3
1459,21144426,19997766,Entire home/apt,1,50,20,84.0,4200.0,1
1460,21159681,12394790,Private room,1,45,28,117.6,5292.0,1
1461,21168952,143641216,Entire home/apt,Studio,59,107,256.0,15104.0,2
1462,21169570,152818296,Private room,1,28,7,29.4,823.1999999999999,4
1463,21170327,6482062,Entire home/apt,1,70,28,117.6,8232.0,1
1464,21182012,84413743,Private room,1,56,21,88.19999999999999,4939.199999999999,4
1465,21182367,152955110,Entire home/apt,1,48,14,58.8,2822.3999999999996,5
1466,21184362,41074550,Entire home/apt,Studio,55,8,33.599999999999994,1847.9999999999998,1
1467,21186913,40526199,Entire home/apt,1,60,17,71.39999999999999,4283.999999999999,2
1468,21195406,71907187,Entire home/apt,3+,120,22,92.39999999999999,11087.999999999998,2
1469,21200654,153100104,Entire home/apt,1,55,13,54.599999999999994,3002.9999999999995,4
1470,21215449,63036611,Entire home/apt,1,63,43,180.6,11377.8,4
1471,21223732,133681874,Entire home/apt,Studio,52,36,151.2,7862.4,5
1472,21227969,37819214,Private room,2,30,8,33.599999999999994,1007.9999999999998,6
1473,21229108,57589132,Entire home/apt,1,84,48,201.6,16934.399999999998,6
1474,21236109,153481465,Entire home/apt,1,30,7,29.4,882.0,2
