,id,host_id,room_type,bedrooms,price,count of reviews,days of occupancy,Yearly income,Zone,latitude,longitude,geometry
1306,19742519,76350591,Entire home/apt,Studio,50,7,42,2100,2,44.833999999999996,-0.5687,POINT (-0.5687 44.834)
1307,19756170,24909506,Entire home/apt,2,55,72,256,14080,2,44.83376,-0.57865,POINT (-0.57865 44.83376)
1308,19760805,14083050,Entire home/apt,1,300,11,66,19800,5,44.82367,-0.5844,POINT (-0.5844 44.82367)
1309,19766396,39695667,Entire home/apt,2,50,7,42,2100,2,44.81823,-0.58578,POINT (-0.58578 44.81823)
1310,19772777,17819644,Entire home/apt,1,45,11,66,2970,5,44.83174,-0.56667,POINT (-0.56667 44.83174)
1311,19772926,139580513,Entire home/apt,Studio,33,25,150,4950,2,44.83596,-0.57427,POINT (-0.5742699999999999 44.83596)
1312,19777101,43309793,Entire home/apt,1,120,50,256,30720,1,44.84899,-0.5814199999999999,POINT (-0.5814199999999999 44.84899)
1313,19788194,111519705,Entire home/apt,1,49,8,48,2352,5,44.865759999999995,-0.57147,POINT (-0.57147 44.86575999999999)
1314,19788517,139705301,Entire home/apt,1,49,15,90,4410,4,44.82925,-0.57104,POINT (-0.57104 44.82925)
1315,19793846,21567634,Private room,1,25,23,138,3450,6,44.78228,-0.57411,POINT (-0.57411 44.78228)
1316,19795053,139798758,Entire home/apt,1,55,26,156,8580,2,44.85365,-0.5697,POINT (-0.5697 44.85365)
1317,19798345,54374543,Entire home/apt,2,59,81,256,15104,3,44.84769,-0.58795,POINT (-0.58795 44.84769)
1318,19805703,10080286,Entire home/apt,3+,90,13,78,7020,3,44.82034,-0.6238600000000001,POINT (-0.6238600000000001 44.82034)
1319,19805844,19792000,Entire home/apt,1,45,9,54,2430,3,44.84769,-0.58863,POINT (-0.58863 44.84769)
1320,19814708,16666739,Entire home/apt,1,40,29,174,6960,5,44.863490000000006,-0.5150600000000001,POINT (-0.5150600000000001 44.86349000000001)
1321,19820199,36446869,Entire home/apt,2,90,30,180,16200,1,44.85001,-0.5705399999999999,POINT (-0.5705399999999999 44.85001)
1322,19823863,140071171,Entire home/apt,2,65,17,102,6630,5,44.82642,-0.5524100000000001,POINT (-0.5524100000000001 44.82642)
1323,19837848,21021871,Private room,1,16,14,84,1344,6,44.90149,-0.51532,POINT (-0.51532 44.90149)
1324,19851751,73331188,Entire home/apt,1,60,7,42,2520,1,44.8434,-0.54897,POINT (-0.54897 44.8434)
1325,19865722,126934020,Entire home/apt,2,69,7,42,2898,6,44.82687,-0.63068,POINT (-0.63068 44.82687)
1326,19908158,2426984,Entire home/apt,1,110,43,256,28160,2,44.84223,-0.6017399999999999,POINT (-0.6017399999999999 44.84223)
1327,19908996,140992387,Private room,1,26,31,186,4836,2,44.798140000000004,-0.59763,POINT (-0.59763 44.79814)
1328,19917477,139817023,Entire home/apt,2,40,12,72,2880,6,44.89225,-0.51295,POINT (-0.51295 44.89225)
1329,19923443,66487184,Entire home/apt,1,55,44,256,14080,4,44.842240000000004,-0.63162,POINT (-0.63162 44.84224)
1330,19925931,43208574,Entire home/apt,2,69,35,210,14490,6,44.876709999999996,-0.5503100000000001,POINT (-0.5503100000000001 44.87671)
1331,19938942,132448047,Entire home/apt,2,200,47,256,51200,4,44.86029,-0.57607,POINT (-0.57607 44.86029)
1332,19939591,119746520,Entire home/apt,1,63,15,90,5670,3,44.860409999999995,-0.5726399999999999,POINT (-0.5726399999999999 44.86040999999999)
1333,19942481,45286166,Private room,1,90,7,42,3780,3,44.83055,-0.5748800000000001,POINT (-0.5748800000000001 44.83055)
1334,19943142,113706460,Entire home/apt,1,79,23,138,10902,4,44.831379999999996,-0.56429,POINT (-0.56429 44.83138)
1335,19956737,6615833,Private room,1,50,18,108,5400,3,44.86047,-0.55515,POINT (-0.55515 44.86047)
1336,19979311,17832583,Entire home/apt,1,68,54,256,17408,2,44.83674,-0.5697,POINT (-0.5697 44.83674)
1337,19981328,4122154,Entire home/apt,1,90,16,96,8640,3,44.83123,-0.56834,POINT (-0.56834 44.83123)
1338,20003861,97992703,Entire home/apt,Studio,100,46,256,25600,1,44.83733,-0.5789,POINT (-0.5789 44.83733)
1339,20006482,141999716,Entire home/apt,1,50,9,54,2700,4,44.81345,-0.64783,POINT (-0.64783 44.81345)
1340,20025271,142203364,Private room,1,20,61,256,5120,5,44.863890000000005,-0.5189600000000001,POINT (-0.5189600000000001 44.86389)
1341,20026555,19140460,Entire home/apt,2,65,11,66,4290,6,44.879740000000005,-0.5726600000000001,POINT (-0.5726600000000001 44.87974000000001)
1342,20027998,27089900,Private room,1,45,20,120,5400,5,44.825109999999995,-0.55428,POINT (-0.55428 44.82511)
1343,20032993,108238389,Entire home/apt,1,70,48,256,17920,3,44.8551,-0.5733,POINT (-0.5733 44.8551)
1344,20033593,142287278,Entire home/apt,1,140,9,54,7560,2,44.83708,-0.56908,POINT (-0.56908 44.83708)
1345,20041351,61436444,Private room,1,40,14,84,3360,3,44.830740000000006,-0.58445,POINT (-0.58445 44.83074000000001)
1346,20063068,134060699,Private room,1,33,42,252,8316,5,44.80789,-0.55769,POINT (-0.55769 44.80789)
1347,20065220,12559443,Private room,1,30,60,256,7680,1,44.818490000000004,-0.5968100000000001,POINT (-0.5968100000000001 44.81849)
1348,20077232,142421918,Entire home/apt,1,58,45,256,14848,2,44.82541,-0.5546399999999999,POINT (-0.5546399999999999 44.82541)
1349,20086992,60195006,Entire home/apt,Studio,45,11,66,2970,2,44.83497,-0.5833,POINT (-0.5833 44.83497)
1350,20092836,142881720,Entire home/apt,1,50,18,108,5400,5,44.86845,-0.55393,POINT (-0.55393 44.86845)
1351,20097795,130634577,Entire home/apt,3+,198,10,60,11880,5,44.87891,-0.65178,POINT (-0.65178 44.87891)
1352,20111172,38547783,Private room,1,45,19,114,5130,4,44.82796,-0.55937,POINT (-0.55937 44.82796)
1353,20112628,125797498,Entire home/apt,1,63,9,54,3402,2,44.83473,-0.56183,POINT (-0.5618300000000001 44.83473)
1354,20112732,142970910,Private room,1,60,16,96,5760,2,44.788999999999994,-0.68223,POINT (-0.68223 44.78899999999999)
1355,20114924,125797498,Entire home/apt,2,76,31,186,14136,4,44.83287,-0.56175,POINT (-0.56175 44.83287)
1356,20115276,125797498,Entire home/apt,1,60,17,102,6120,5,44.83299,-0.56339,POINT (-0.5633899999999999 44.83299)
1357,20117748,11070969,Entire home/apt,3+,120,8,48,5760,5,44.84878,-0.51675,POINT (-0.51675 44.84878)
1358,20129941,6336544,Entire home/apt,2,192,16,96,18432,1,44.84892,-0.57627,POINT (-0.5762699999999999 44.84892)
1359,20131539,143136860,Entire home/apt,1,42,11,66,2772,3,44.831379999999996,-0.56777,POINT (-0.56777 44.83138)
1360,20144006,52749781,Entire home/apt,1,35,35,210,7350,3,44.84721,-0.54198,POINT (-0.54198 44.84721)
1361,20149302,44743863,Private room,2,33,31,186,6138,3,44.83504,-0.6534800000000001,POINT (-0.6534800000000001 44.83504)
1362,20170894,112984845,Entire home/apt,2,95,17,102,9690,3,44.855579999999996,-0.5715,POINT (-0.5715 44.85558)
1363,20177494,143641216,Entire home/apt,Studio,49,79,256,12544,2,44.83633,-0.57711,POINT (-0.57711 44.83633)
1364,20178182,125797498,Entire home/apt,1,56,8,48,2688,2,44.83432,-0.5615899999999999,POINT (-0.5615899999999999 44.83432)
1365,20179064,38805052,Entire home/apt,1,32,14,84,2688,4,44.82516,-0.56713,POINT (-0.56713 44.82516)
1366,20183940,27871571,Private room,1,30,70,256,7680,4,44.86697,-0.57723,POINT (-0.57723 44.86697)
1367,20192227,66327570,Entire home/apt,1,59,22,132,7788,2,44.828520000000005,-0.56858,POINT (-0.56858 44.82852)
1368,20201863,30684358,Entire home/apt,3+,94,11,66,6204,3,44.8323,-0.58982,POINT (-0.58982 44.8323)
1369,20218515,143932524,Entire home/apt,1,32,94,256,8192,3,44.830740000000006,-0.5741,POINT (-0.5741000000000001 44.83074000000001)
1370,20241835,17832583,Entire home/apt,1,42,15,90,3780,2,44.83736,-0.57152,POINT (-0.57152 44.83736)
1371,20246789,73918842,Entire home/apt,1,70,27,162,11340,1,44.831540000000004,-0.6117199999999999,POINT (-0.6117199999999999 44.83154)
1372,20248506,144306520,Entire home/apt,2,110,34,204,22440,2,44.83525,-0.56812,POINT (-0.56812 44.83525)
1373,20265485,144451885,Private room,1,30,19,114,3420,4,44.828920000000004,-0.6146199999999999,POINT (-0.6146199999999999 44.82892)
1374,20281893,144642944,Private room,1,35,8,48,1680,1,44.8169,-0.57371,POINT (-0.5737100000000001 44.8169)
1375,20291396,144741909,Entire home/apt,Studio,30,8,48,1440,2,44.83732,-0.5692,POINT (-0.5692 44.83732)
1376,20292574,82094205,Entire home/apt,1,60,15,90,5400,5,44.79922,-0.55847,POINT (-0.55847 44.79922)
1377,20303211,16098989,Entire home/apt,2,130,11,66,8580,1,44.84115,-0.5725600000000001,POINT (-0.5725600000000001 44.84115)
1378,20312039,15006054,Private room,1,35,35,210,7350,2,44.84174,-0.5909,POINT (-0.5909 44.84174)
1379,20318312,11407199,Entire home/apt,1,45,12,72,3240,6,44.84902,-0.78493,POINT (-0.78493 44.84902)
1380,20347434,32486742,Entire home/apt,Studio,39,74,256,9984,5,44.85304,-0.57729,POINT (-0.57729 44.85304)
1381,20348446,145119146,Entire home/apt,1,69,7,42,2898,2,44.84094,-0.58527,POINT (-0.58527 44.84094)
1382,20348614,56296944,Entire home/apt,2,70,12,72,5040,4,44.824940000000005,-0.56457,POINT (-0.56457 44.82494000000001)
1383,20349949,145119146,Entire home/apt,1,79,11,66,5214,2,44.83915,-0.5851,POINT (-0.5851 44.83915)
1384,20354903,51124022,Entire home/apt,1,41,50,256,10496,4,44.88248,-0.61971,POINT (-0.61971 44.88248)
1385,20376725,37599400,Entire home/apt,1,70,29,174,12180,3,44.84667,-0.58955,POINT (-0.58955 44.84667)
1386,20391521,96955887,Private room,1,45,29,174,7830,6,44.85132,-0.78151,POINT (-0.78151 44.85132)
1387,20402984,1754974,Entire home/apt,Studio,49,19,114,5586,1,44.839459999999995,-0.58177,POINT (-0.58177 44.83946)
1388,20405373,145512345,Entire home/apt,3+,280,47,256,71680,1,44.84217,-0.58107,POINT (-0.58107 44.84217)
1389,20406009,72735762,Entire home/apt,1,38,15,90,3420,2,44.85739,-0.5888399999999999,POINT (-0.5888399999999999 44.85739)
1390,20462450,146081534,Entire home/apt,1,89,9,54,4806,5,44.8165,-0.5531699999999999,POINT (-0.5531699999999999 44.8165)
1391,20462452,146081534,Entire home/apt,Studio,70,8,48,3360,5,44.81557,-0.5532199999999999,POINT (-0.5532199999999999 44.81557)
1392,20476630,3148905,Entire home/apt,1,59,46,256,15104,2,44.83651,-0.56994,POINT (-0.56994 44.83651)
1393,20510572,22946024,Entire home/apt,1,56,14,84,4704,3,44.81978,-0.56955,POINT (-0.56955 44.81978)
1394,20513820,35300859,Entire home/apt,2,95,24,144,13680,3,44.85928,-0.56986,POINT (-0.56986 44.85928)
1395,20550779,141866600,Entire home/apt,3+,150,22,132,19800,2,44.85053,-0.62324,POINT (-0.62324 44.85053)
1396,20561272,62384328,Entire home/apt,1,54,29,174,9396,3,44.80025,-0.63594,POINT (-0.6359399999999999 44.80025)
1397,20579365,9501615,Entire home/apt,Studio,90,98,256,23040,1,44.84029,-0.57206,POINT (-0.57206 44.84029)
1398,20595474,11848732,Entire home/apt,1,53,67,256,13568,5,44.82444,-0.49146000000000006,POINT (-0.4914600000000001 44.82444)
1399,20600542,60881936,Private room,1,30,14,84,2520,5,44.90432,-0.61925,POINT (-0.61925 44.90432)
1400,20603272,136776369,Entire home/apt,1,50,10,60,3000,1,44.85422,-0.61021,POINT (-0.61021 44.85422)
1401,20611250,43449208,Private room,1,20,49,256,5120,6,44.87811,-0.52683,POINT (-0.52683 44.87811)
1402,20614487,21364098,Entire home/apt,2,139,34,204,28356,4,44.82827,-0.57468,POINT (-0.57468 44.82827)
1403,20615333,147348447,Private room,1,25,13,78,1950,1,44.821670000000005,-0.58909,POINT (-0.58909 44.82167)
1404,20616643,147362212,Entire home/apt,1,60,11,66,3960,5,44.80572,-0.53991,POINT (-0.53991 44.80572)
1405,20644367,20500809,Private room,1,27,49,256,6912,2,44.8257,-0.57184,POINT (-0.57184 44.8257)
1406,20647849,144398288,Entire home/apt,2,95,10,60,5700,1,44.8451,-0.5475300000000001,POINT (-0.5475300000000001 44.8451)
1407,20649022,29290173,Entire home/apt,1,45,13,78,3510,5,44.81499,-0.55742,POINT (-0.55742 44.81499)
1408,20650783,146548322,Entire home/apt,2,70,12,72,5040,4,44.81322,-0.58295,POINT (-0.58295 44.81322)
1409,20669699,147876862,Entire home/apt,1,45,18,108,4860,6,44.84216,-0.64412,POINT (-0.64412 44.84216)
1410,20672832,147908993,Entire home/apt,2,89,46,256,22784,1,44.84122,-0.57271,POINT (-0.5727100000000001 44.84122)
1411,20675930,56686910,Private room,1,30,14,84,2520,6,44.85029,-0.64439,POINT (-0.64439 44.85029)
1412,20689803,125579055,Entire home/apt,1,50,41,246,12300,2,44.81436,-0.6248199999999999,POINT (-0.6248199999999999 44.81436)
1413,20693092,35489237,Entire home/apt,2,91,64,256,23296,1,44.83935,-0.58062,POINT (-0.58062 44.83935)
1414,20694654,125415455,Entire home/apt,Studio,40,10,60,2400,4,44.825720000000004,-0.56809,POINT (-0.56809 44.82572)
1415,20708305,40102368,Entire home/apt,1,72,15,90,6480,2,44.829229999999995,-0.56723,POINT (-0.56723 44.82923)
1416,20721218,148373140,Entire home/apt,1,73,21,126,9198,2,44.854,-0.57009,POINT (-0.57009 44.854)
1417,20722257,148373140,Entire home/apt,1,78,25,150,11700,2,44.8548,-0.57035,POINT (-0.57035 44.8548)
1418,20734169,110257052,Entire home/apt,3+,70,9,54,3780,5,44.80008,-0.54151,POINT (-0.54151 44.80008)
1419,20739599,59177819,Entire home/apt,Studio,45,29,174,7830,3,44.8323,-0.5704100000000001,POINT (-0.5704100000000001 44.8323)
1420,20741712,27575400,Private room,1,35,32,192,6720,5,44.86549,-0.54947,POINT (-0.54947 44.86549)
1421,20752476,1836732,Entire home/apt,1,75,33,198,14850,5,44.81419,-0.5030899999999999,POINT (-0.5030899999999999 44.81419)
1422,20753659,44721645,Entire home/apt,1,49,13,78,3822,4,44.81989,-0.57321,POINT (-0.57321 44.81989)
1423,20758185,91071921,Private room,1,50,9,54,2700,4,44.82258,-0.5744,POINT (-0.5744 44.82258)
1424,20766817,63741336,Entire home/apt,1,54,114,256,13824,5,44.840379999999996,-0.55848,POINT (-0.55848 44.84038)
1425,20773590,27575400,Private room,1,44,16,96,4224,5,44.866009999999996,-0.55037,POINT (-0.55037 44.86601)
1426,20778908,63741336,Entire home/apt,1,52,93,256,13312,5,44.84053,-0.55834,POINT (-0.5583399999999999 44.84053)
1427,20783458,78388784,Entire home/apt,1,50,8,48,2400,3,44.79987,-0.63715,POINT (-0.63715 44.79987)
1428,20784179,73217236,Entire home/apt,1,37,29,174,6438,5,44.88452,-0.6604899999999999,POINT (-0.6604899999999999 44.88452)
1429,20794826,45357687,Entire home/apt,1,60,8,48,2880,1,44.8481,-0.593,POINT (-0.593 44.8481)
1430,20800073,145942968,Entire home/apt,3+,85,12,72,6120,5,44.93177,-0.75845,POINT (-0.75845 44.93177)
1431,20801664,130560980,Entire home/apt,1,38,9,54,2052,2,44.835390000000004,-0.57511,POINT (-0.57511 44.83539)
1432,20833484,147972837,Entire home/apt,1,60,29,174,10440,5,44.80908,-0.5421100000000001,POINT (-0.5421100000000001 44.80908)
1433,20843482,149558807,Entire home/apt,1,110,21,126,13860,1,44.84383,-0.57263,POINT (-0.57263 44.84383)
1434,20844322,44921801,Private room,1,42,8,48,2016,5,44.8722,-0.55042,POINT (-0.55042 44.8722)
1435,20853400,149662685,Entire home/apt,Studio,30,17,102,3060,3,44.78471,-0.6078399999999999,POINT (-0.6078399999999999 44.78471)
1436,20854344,17490534,Entire home/apt,1,52,7,42,2184,5,44.83379,-0.5661,POINT (-0.5661 44.83379)
1437,20859720,117081802,Private room,1,40,18,108,4320,3,44.80393,-0.6302399999999999,POINT (-0.6302399999999999 44.80393)
1438,20873849,33054029,Private room,1,69,13,78,5382,1,44.84706,-0.5988100000000001,POINT (-0.5988100000000001 44.84706)
1439,20884199,149987666,Entire home/apt,1,55,28,168,9240,1,44.8499,-0.58475,POINT (-0.58475 44.8499)
1440,20885501,24830452,Entire home/apt,1,125,14,84,10500,1,44.83858,-0.57193,POINT (-0.57193 44.83858)
1441,20899370,23210400,Entire home/apt,2,75,29,174,13050,5,44.80062,-0.5454899999999999,POINT (-0.5454899999999999 44.80062)
1442,20924485,84880843,Entire home/apt,Studio,30,10,60,1800,5,44.800259999999994,-0.55705,POINT (-0.55705 44.80025999999999)
1443,20927254,150427085,Private room,1,30,8,48,1440,5,44.858470000000004,-0.5109,POINT (-0.5109 44.85847)
1444,20943386,150588281,Entire home/apt,Studio,55,14,84,4620,1,44.84185,-0.57389,POINT (-0.57389 44.84185)
1445,20945243,150427085,Private room,1,30,25,150,4500,5,44.86025,-0.5127,POINT (-0.5127 44.86025)
1446,20980142,48360490,Private room,1,35,14,84,2940,6,44.788920000000005,-0.6350100000000001,POINT (-0.6350100000000001 44.78892)
1447,20987867,39598594,Entire home/apt,1,60,8,48,2880,2,44.8333,-0.56826,POINT (-0.56826 44.8333)
1448,20990453,151088013,Private room,1,33,23,138,4554,4,44.794979999999995,-0.65509,POINT (-0.65509 44.79498)
1449,21001265,151198972,Entire home/apt,Studio,50,7,42,2100,1,44.842290000000006,-0.5744100000000001,POINT (-0.5744100000000001 44.84229000000001)
1450,21004384,22241993,Entire home/apt,3+,60,26,156,9360,6,44.77125,-0.54485,POINT (-0.5448499999999999 44.77125)
1451,21004838,47843354,Private room,1,35,8,48,1680,1,44.85221,-0.5839300000000001,POINT (-0.5839300000000001 44.85221)
1452,21013439,30167728,Entire home/apt,2,150,45,256,38400,2,44.83633,-0.56642,POINT (-0.56642 44.83633)
1453,21023442,25840653,Entire home/apt,1,48,15,90,4320,3,44.75804,-0.614,POINT (-0.614 44.75804)
1454,21035343,151503666,Entire home/apt,2,50,65,256,12800,6,44.766420000000004,-0.55575,POINT (-0.55575 44.76642)
1455,21039457,69841328,Entire home/apt,1,54,9,54,2916,3,44.86122,-0.57202,POINT (-0.57202 44.86122)
1456,21041263,71241640,Private room,1,25,14,84,2100,6,44.85283,-0.4781,POINT (-0.4781 44.85283)
1457,21051207,64503724,Entire home/apt,1,55,7,42,2310,2,44.83324,-0.57608,POINT (-0.57608 44.83324)
1458,21052722,42776909,Private room,1,23,66,256,5888,6,44.866240000000005,-0.5532199999999999,POINT (-0.5532199999999999 44.86624)
1459,21065139,12559443,Private room,1,30,29,174,5220,1,44.81861,-0.59544,POINT (-0.59544 44.81861)
1460,21074833,44777355,Entire home/apt,1,65,19,114,7410,1,44.84537,-0.5806399999999999,POINT (-0.5806399999999999 44.84537)
1461,21078414,151927603,Entire home/apt,1,45,7,42,1890,4,44.88133,-0.621,POINT (-0.621 44.88133)
1462,21085577,7262566,Entire home/apt,1,49,9,54,2646,1,44.84718,-0.58572,POINT (-0.58572 44.84718)
1463,21086734,19090523,Entire home/apt,1,75,21,126,9450,1,44.851820000000004,-0.57195,POINT (-0.57195 44.85182)
1464,21100396,152079276,Entire home/apt,1,65,27,162,10530,3,44.86022,-0.55471,POINT (-0.55471 44.86022)
1465,21100807,152003060,Entire home/apt,1,120,10,60,7200,1,44.83842,-0.57753,POINT (-0.57753 44.83842)
1466,21101042,152145568,Entire home/apt,2,140,10,60,8400,5,44.80745,-0.5653699999999999,POINT (-0.5653699999999999 44.80745)
1467,21116773,8490764,Private room,1,16,13,78,1248,5,44.85068,-0.51966,POINT (-0.51966 44.85068)
1468,21123575,14051700,Entire home/apt,2,110,14,84,9240,3,44.85969,-0.5607800000000001,POINT (-0.5607800000000001 44.85969)
1469,21144426,19997766,Entire home/apt,1,50,20,120,6000,1,44.840759999999996,-0.57484,POINT (-0.57484 44.84076)
1470,21159681,12394790,Private room,1,45,28,168,7560,1,44.8406,-0.61635,POINT (-0.61635 44.8406)
1471,21168952,143641216,Entire home/apt,Studio,59,107,256,15104,2,44.8366,-0.57711,POINT (-0.57711 44.8366)
1472,21169570,152818296,Private room,1,28,7,42,1176,4,44.84726,-0.62803,POINT (-0.62803 44.84726)
1473,21170327,6482062,Entire home/apt,1,70,28,168,11760,1,44.8393,-0.57219,POINT (-0.57219 44.8393)
1474,21182012,84413743,Private room,1,56,21,126,7056,4,44.86553,-0.56113,POINT (-0.56113 44.86553)
1475,21182367,152955110,Entire home/apt,1,48,14,84,4032,5,44.86523,-0.57207,POINT (-0.57207 44.86523)
1476,21184362,41074550,Entire home/apt,Studio,55,8,48,2640,1,44.839940000000006,-0.57171,POINT (-0.5717100000000001 44.83994000000001)
1477,21186913,40526199,Entire home/apt,1,60,17,102,6120,2,44.83506,-0.56766,POINT (-0.5676600000000001 44.83506)
1478,21195406,71907187,Entire home/apt,3+,120,22,132,15840,2,44.84838,-0.6263,POINT (-0.6263 44.84838)
1479,21200654,153100104,Entire home/apt,1,55,13,78,4290,4,44.85683,-0.5766399999999999,POINT (-0.5766399999999999 44.85683)
1480,21215449,63036611,Entire home/apt,1,63,43,256,16128,4,44.80696,-0.61756,POINT (-0.61756 44.80696)
1481,21223732,133681874,Entire home/apt,Studio,52,36,216,11232,5,44.80429,-0.57968,POINT (-0.57968 44.80429)
1482,21227969,37819214,Private room,2,30,8,48,1440,6,44.85113,-0.65546,POINT (-0.65546 44.85113)
1483,21229108,57589132,Entire home/apt,1,84,48,256,21504,6,44.86705,-0.5583199999999999,POINT (-0.5583199999999999 44.86705)
1484,21236109,153481465,Entire home/apt,1,30,7,42,1260,2,44.843509999999995,-0.5869,POINT (-0.5869 44.84350999999999)
1485,21242094,20500809,Private room,1,37,69,256,9472,5,44.825540000000004,-0.5733,POINT (-0.5733 44.82554)
1486,21247266,23362992,Entire home/apt,3+,90,8,48,4320,5,44.81143,-0.56085,POINT (-0.56085 44.81143)
1487,21256937,152839563,Entire home/apt,1,79,71,256,20224,2,44.83647,-0.58109,POINT (-0.58109 44.83647)
1488,21262386,64776252,Private room,1,30,9,54,1620,4,44.86575,-0.5935699999999999,POINT (-0.5935699999999999 44.86575)
1489,21262490,46186360,Entire home/apt,Studio,65,32,192,12480,5,44.852109999999996,-0.5757800000000001,POINT (-0.5757800000000001 44.85211)
1490,21263475,46186360,Entire home/apt,Studio,61,48,256,15616,3,44.852509999999995,-0.5754,POINT (-0.5754 44.85251)
1491,21264334,9146477,Entire home/apt,1,89,23,138,12282,2,44.83553,-0.56538,POINT (-0.56538 44.83553)
1492,21276142,12798065,Entire home/apt,2,100,30,180,18000,2,44.8377,-0.5686100000000001,POINT (-0.5686100000000001 44.8377)
1493,21276148,61788835,Entire home/apt,1,49,7,42,2058,5,44.8825,-0.65256,POINT (-0.65256 44.8825)
1494,21287718,82769373,Entire home/apt,1,50,30,180,9000,4,44.8644,-0.6099399999999999,POINT (-0.6099399999999999 44.8644)
1495,21306050,23282895,Private room,1,32,25,150,4800,3,44.86472,-0.57501,POINT (-0.57501 44.86472)
1496,21314253,133508342,Entire home/apt,1,60,10,60,3600,1,44.85188,-0.58873,POINT (-0.58873 44.85188)
1497,21328874,65168117,Entire home/apt,1,71,23,138,9798,2,44.83645,-0.56771,POINT (-0.56771 44.83645)
1498,21349629,39594995,Entire home/apt,1,49,8,48,2352,1,44.85317,-0.58443,POINT (-0.58443 44.85317)
1499,21350303,97674674,Entire home/apt,1,85,31,186,15810,2,44.82884,-0.56989,POINT (-0.56989 44.82884)
1500,21360684,154646356,Entire home/apt,2,43,18,108,4644,6,44.7928,-0.62883,POINT (-0.62883 44.7928)
1501,21376050,2940398,Entire home/apt,1,65,34,204,13260,3,44.85835,-0.55855,POINT (-0.55855 44.85835)
1502,21387822,154924302,Entire home/apt,2,65,48,256,16640,2,44.85491,-0.58467,POINT (-0.58467 44.85491)
1503,21391895,65326519,Entire home/apt,1,37,15,90,3330,1,44.82875,-0.5777100000000001,POINT (-0.5777100000000001 44.82875)
1504,21396199,154986659,Private room,1,21,68,256,5376,6,44.83977,-0.6460600000000001,POINT (-0.6460600000000001 44.83977)
1505,21436822,155404554,Entire home/apt,2,70,22,132,9240,5,44.84061,-0.55333,POINT (-0.55333 44.84061)
1506,21444484,110608416,Entire home/apt,3+,180,17,102,18360,3,44.84057,-0.5615,POINT (-0.5615 44.84057)
1507,21444746,90845919,Private room,1,40,23,138,5520,3,44.754870000000004,-0.74542,POINT (-0.74542 44.75487)
1508,21455040,121356603,Entire home/apt,1,30,26,156,4680,5,44.79844,-0.55591,POINT (-0.55591 44.79844)
1509,21456279,661509,Private room,1,30,10,60,1800,5,44.85422,-0.51442,POINT (-0.51442 44.85422)
1510,21456655,155767856,Entire home/apt,1,70,29,174,12180,5,44.82545,-0.5778,POINT (-0.5778 44.82545)
1511,21458663,155791773,Entire home/apt,1,70,47,256,17920,2,44.83602,-0.56906,POINT (-0.56906 44.83602)
1512,21459647,155791773,Entire home/apt,1,60,58,256,15360,2,44.83735,-0.5704100000000001,POINT (-0.5704100000000001 44.83735)
1513,21470894,118018724,Entire home/apt,1,40,12,72,2880,2,44.85682,-0.56944,POINT (-0.5694399999999999 44.85682)
1514,21481682,17832583,Entire home/apt,2,60,14,84,5040,3,44.8326,-0.58215,POINT (-0.5821499999999999 44.8326)
1515,21495996,156162732,Private room,1,25,17,102,2550,4,44.827940000000005,-0.57024,POINT (-0.57024 44.82794000000001)
1516,21496039,156165050,Entire home/apt,2,75,51,256,19200,4,44.85946,-0.57517,POINT (-0.57517 44.85946)
1517,21496851,156172035,Entire home/apt,1,51,17,102,5202,2,44.83763,-0.61866,POINT (-0.61866 44.83763)
1518,21498078,111426166,Private room,1,25,82,256,6400,6,44.88239,-0.5715399999999999,POINT (-0.5715399999999999 44.88239)
1519,21514302,156333065,Private room,1,38,8,48,1824,5,44.81217,-0.56586,POINT (-0.56586 44.81217)
1520,21522985,36248630,Private room,1,28,12,72,2016,4,44.83242,-0.61629,POINT (-0.61629 44.83242)
1521,21535036,104881138,Private room,3+,195,54,256,49920,1,44.84169,-0.57892,POINT (-0.57892 44.84169)
1522,21544034,155791773,Entire home/apt,2,135,17,102,13770,2,44.83612,-0.5699,POINT (-0.5699 44.83612)
1523,21545126,156631338,Entire home/apt,3+,42,16,96,4032,6,44.840990000000005,-0.5210199999999999,POINT (-0.5210199999999999 44.84099000000001)
1524,21547367,35381590,Private room,1,35,11,66,2310,5,44.809540000000005,-0.55999,POINT (-0.55999 44.80954000000001)
1525,21548176,3546355,Private room,1,32,17,102,3264,1,44.832840000000004,-0.6060300000000001,POINT (-0.6060300000000001 44.83284)
1526,21557699,18966492,Entire home/apt,1,70,13,78,5460,5,44.825829999999996,-0.57405,POINT (-0.5740499999999999 44.82583)
1527,21571478,151266755,Entire home/apt,3+,260,14,84,21840,5,44.94316,-0.61841,POINT (-0.61841 44.94316)
1528,21575557,29102137,Entire home/apt,3+,163,11,66,10758,2,44.8557,-0.56325,POINT (-0.56325 44.8557)
1529,21589561,132321262,Private room,1,15,98,256,3840,6,44.84724,-0.63395,POINT (-0.63395 44.84724)
1530,21600663,835891,Entire home/apt,1,59,15,90,5310,4,44.83005,-0.57104,POINT (-0.57104 44.83005)
1531,21605471,157151486,Private room,1,25,15,90,2250,6,44.83448,-0.6447,POINT (-0.6447000000000001 44.83448)
1532,21606603,70540578,Entire home/apt,1,55,10,60,3300,5,44.82479,-0.57523,POINT (-0.57523 44.82479)
1533,21613797,23041164,Private room,1,30,8,48,1440,3,44.83157,-0.58277,POINT (-0.58277 44.83157)
